time,x-rotation,y-rotation,z-rotation
959.520,-0.099,0.400,0.030
959.560,-0.175,0.381,0.023
959.600,-0.107,0.465,0.034
959.640,-0.141,0.431,0.004
959.680,-0.126,0.370,0.015
959.720,-0.149,0.385,0.046
959.760,-0.171,0.408,0.065
959.800,-0.137,0.393,0.027
959.840,-0.145,0.408,-0.023
959.880,-0.149,0.377,0.000
959.920,-0.137,0.373,0.027
959.960,-0.133,0.396,0.050
960.000,-0.130,0.404,0.069
960.040,-0.126,0.362,-0.019
960.080,-0.111,0.393,-0.008
960.120,-0.149,0.442,0.050
960.160,-0.145,0.404,0.042
960.200,-0.133,0.431,0.011
960.240,-0.130,0.404,0.027
960.280,-0.114,0.335,0.015
960.320,-0.130,0.351,0.030
960.360,-0.122,0.393,0.050
960.400,-0.141,0.389,0.034
960.440,-0.111,0.400,-0.019
960.480,-0.126,0.434,0.023
960.520,-0.145,0.393,0.053
960.560,-0.152,0.400,-0.011
960.600,-0.107,0.415,-0.008
960.640,-0.122,0.354,-0.038
960.680,-0.126,0.381,0.042
960.720,-0.187,0.385,0.061
960.760,-0.126,0.446,0.027
960.800,-0.126,0.450,0.004
960.840,-0.171,0.366,0.042
960.880,-0.122,0.415,0.072
960.920,-0.126,0.431,0.027
960.960,-0.130,0.396,0.015
961.000,-0.107,0.404,0.057
961.040,-0.179,0.385,0.042
961.080,-0.145,0.362,-0.030
961.120,-0.118,0.400,0.008
961.160,-0.122,0.408,0.000
961.200,-0.179,0.381,0.019
961.240,-0.130,0.389,0.072
961.280,-0.168,0.434,0.004
961.320,-0.152,0.419,0.034
961.360,-0.019,0.370,0.034
961.400,-0.103,0.366,0.050
961.440,-0.141,0.393,0.038
961.480,-0.076,0.412,0.019
961.520,-0.152,0.427,0.042
961.560,-0.133,0.396,0.019
961.600,-0.133,0.412,0.008
961.640,-0.152,0.400,-0.008
961.680,-0.141,0.396,0.034
961.720,-0.118,0.412,0.065
961.760,-0.122,0.408,0.027
961.800,-0.122,0.381,-0.030
961.840,-0.118,0.389,0.069
961.880,-0.091,0.385,0.034
961.920,-0.126,0.358,-0.008
961.960,-0.114,0.370,0.015
962.000,-0.126,0.373,0.004
962.040,-0.130,0.412,0.004
962.080,-0.111,0.419,0.034
962.120,-0.099,0.362,0.023
962.160,-0.126,0.404,-0.004
962.200,-0.130,0.434,0.046
962.240,-0.122,0.419,0.015
962.280,-0.141,0.400,0.011
962.320,-0.111,0.415,0.042
962.360,-0.111,0.393,0.065
962.400,-0.111,0.396,0.030
962.440,-0.141,0.404,0.038
962.480,-0.175,0.446,0.023
962.520,-0.122,0.385,0.015
962.560,-0.175,0.415,0.050
962.600,-0.149,0.412,0.023
962.640,-0.076,0.419,0.004
962.680,-0.130,0.419,0.004
962.720,-0.114,0.408,0.034
962.760,-0.111,0.381,0.008
962.800,-0.152,0.385,0.011
962.840,-0.130,0.412,0.027
962.880,-0.152,0.389,-0.019
962.920,-0.137,0.408,0.004
962.960,-0.133,0.404,0.023
963.000,-0.160,0.377,0.095
963.040,-0.107,0.412,0.069
963.080,-0.095,0.377,0.046
963.120,-0.156,0.419,0.034
963.160,-0.114,0.412,0.027
963.200,-0.130,0.412,-0.015
963.240,-0.149,0.442,-0.004
963.280,-0.122,0.381,0.011
963.320,-0.114,0.408,0.030
963.360,-0.145,0.431,-0.023
963.400,-0.130,0.412,0.030
963.440,-0.156,0.404,0.042
963.480,-0.168,0.404,-0.038
963.520,-0.118,0.412,-0.011
963.560,-0.133,0.412,-0.004
963.600,-0.111,0.358,0.004
963.640,-0.171,0.404,0.023
963.680,-0.175,0.412,0.038
963.720,-0.149,0.389,0.011
963.760,-0.122,0.366,0.008
963.800,-0.130,0.412,0.034
963.840,-0.171,0.389,0.015
963.880,-0.114,0.408,0.000
963.920,-0.130,0.457,0.034
963.960,-0.076,0.423,0.053
964.000,-0.084,0.408,0.042
964.040,-0.217,0.385,-0.050
964.080,-0.118,0.377,-0.023
964.120,-0.095,0.393,0.057
964.160,-0.107,0.446,0.034
964.200,-0.145,0.366,-0.034
964.240,-0.149,0.385,0.053
964.280,-0.118,0.419,0.011
964.320,-0.133,0.389,0.004
964.360,-0.107,0.381,-0.008
964.400,-0.160,0.385,0.046
964.440,-0.160,0.370,0.008
964.480,-0.149,0.351,0.023
964.520,-0.107,0.370,0.027
964.560,-0.122,0.393,0.069
964.600,-0.149,0.431,0.042
964.640,-0.179,0.461,0.034
964.680,-0.114,0.408,-0.019
964.720,-0.114,0.408,-0.019
964.760,-0.168,0.423,0.027
964.800,-0.091,0.408,0.084
964.840,-0.080,0.408,0.038
964.880,-0.171,0.400,0.034
964.920,-0.175,0.396,0.027
964.960,-0.145,0.351,0.004
965.000,-0.160,0.377,0.008
965.040,-0.130,0.389,0.023
965.080,-0.126,0.389,0.000
965.120,-0.091,0.415,0.038
965.160,-0.114,0.423,0.000
965.200,-0.122,0.400,0.015
965.240,-0.137,0.396,0.030
965.280,-0.130,0.393,0.008
965.320,-0.141,0.343,0.019
965.360,-0.107,0.393,-0.023
965.400,-0.145,0.446,0.034
965.440,-0.149,0.381,0.000
965.480,-0.126,0.427,0.023
965.520,-0.137,0.415,0.027
965.560,-0.107,0.381,0.053
965.600,-0.107,0.404,-0.004
965.640,-0.088,0.381,0.023
965.680,-0.111,0.351,0.027
965.720,-0.160,0.381,0.015
965.760,-0.160,0.457,0.000
965.800,-0.191,0.419,0.004
965.840,-0.130,0.385,0.019
965.880,-0.122,0.389,0.008
965.920,-0.122,0.381,0.004
965.960,-0.114,0.385,0.050
966.000,-0.114,0.400,0.046
966.040,-0.130,0.442,0.023
966.080,-0.179,0.385,0.008
966.120,-0.149,0.412,0.004
966.160,-0.164,0.354,0.027
966.200,-0.133,0.343,0.015
966.240,-0.107,0.373,0.030
966.280,-0.076,0.393,0.034
966.320,-0.042,0.396,0.000
966.360,-0.107,0.412,-0.004
966.400,-0.137,0.389,0.019
966.440,-0.141,0.431,0.057
966.480,-0.122,0.377,0.027
966.520,-0.133,0.408,0.038
966.560,-0.099,0.438,0.019
966.600,-0.088,0.408,0.023
966.640,-0.168,0.366,0.030
966.680,-0.183,0.347,0.034
966.720,-0.114,0.404,0.000
966.760,-0.133,0.415,0.015
966.800,-0.152,0.438,0.069
966.840,-0.103,0.404,0.069
966.880,-0.111,0.400,0.034
966.920,-0.156,0.347,0.069
966.960,-0.107,0.408,0.004
967.000,-0.133,0.393,0.046
967.040,-0.160,0.415,0.069
967.080,-0.111,0.431,0.046
967.120,-0.107,0.362,0.023
967.160,-0.133,0.404,0.008
967.200,-0.160,0.408,0.019
967.240,-0.202,0.404,0.034
967.280,-0.175,0.408,0.027
967.320,-0.118,0.408,0.000
967.360,-0.114,0.412,0.046
967.400,-0.114,0.412,-0.015
967.440,-0.122,0.415,0.008
967.480,-0.137,0.423,0.015
967.520,-0.152,0.396,0.053
967.560,-0.130,0.412,0.050
967.600,-0.126,0.412,0.023
967.640,-0.099,0.389,-0.004
967.680,-0.091,0.450,0.015
967.720,-0.080,0.400,-0.015
967.760,-0.095,0.393,0.008
967.800,-0.141,0.396,-0.004
967.840,-0.118,0.400,0.008
967.880,-0.160,0.389,0.027
967.920,-0.160,0.354,0.038
967.960,-0.111,0.377,0.011
968.000,-0.141,0.393,0.030
968.040,-0.156,0.389,0.038
968.080,-0.114,0.396,0.004
968.120,-0.149,0.373,0.008
968.160,-0.111,0.354,0.050
968.200,-0.130,0.400,0.000
968.240,-0.145,0.408,0.046
968.280,-0.141,0.389,0.057
968.320,-0.156,0.423,0.019
968.360,-0.168,0.412,0.000
968.400,-0.160,0.404,0.034
968.440,-0.141,0.366,0.061
968.480,-0.122,0.393,0.027
968.520,-0.095,0.446,0.042
968.560,-0.168,0.454,0.053
968.600,-0.164,0.404,0.000
968.640,-0.145,0.400,0.008
968.680,-0.145,0.396,0.034
968.720,-0.168,0.377,0.076
968.760,-0.126,0.423,0.069
968.800,-0.126,0.412,0.053
968.840,-0.088,0.408,0.034
968.880,-0.122,0.408,-0.008
968.920,-0.160,0.393,-0.004
968.960,-0.099,0.404,0.027
969.000,-0.084,0.393,0.015
969.040,-0.103,0.370,-0.008
969.080,-0.141,0.393,-0.008
969.120,-0.069,0.393,0.004
969.160,-0.111,0.427,0.000
969.200,-0.118,0.400,0.038
969.240,-0.103,0.404,0.080
969.280,-0.114,0.434,0.057
969.320,-0.084,0.373,0.046
969.360,-0.126,0.434,0.038
969.400,-0.175,0.412,0.030
969.440,-0.152,0.400,0.042
969.480,-0.126,0.400,0.008
969.520,-0.152,0.377,0.030
969.560,-0.152,0.354,0.008
969.600,-0.114,0.373,0.011
969.640,-0.160,0.427,0.023
969.680,-0.152,0.362,0.023
969.720,-0.133,0.393,0.046
969.760,-0.168,0.431,0.053
969.800,-0.168,0.358,0.053
969.840,-0.095,0.370,0.038
969.880,-0.103,0.431,0.019
969.920,-0.137,0.423,0.015
969.960,-0.191,0.415,0.027
970.000,-0.149,0.415,-0.004
970.040,-0.141,0.442,0.015
970.080,-0.111,0.373,0.004
970.120,-0.122,0.412,-0.004
970.160,-0.099,0.370,0.034
970.200,-0.156,0.396,0.042
970.240,-0.194,0.396,0.030
970.280,-0.175,0.400,0.004
970.320,-0.145,0.438,0.027
970.360,-0.126,0.423,-0.019
970.400,-0.114,0.404,-0.011
970.440,-0.141,0.404,0.050
970.480,-0.118,0.408,0.084
970.520,-0.099,0.389,0.023
970.560,-0.145,0.389,0.011
970.600,-0.137,0.373,0.065
970.640,-0.160,0.389,0.015
970.680,-0.168,0.396,-0.015
970.720,-0.152,0.412,0.053
970.760,-0.145,0.396,0.000
970.800,-0.164,0.400,0.000
970.840,-0.133,0.412,0.030
970.880,-0.156,0.366,-0.011
970.920,-0.164,0.385,0.034
970.960,-0.141,0.431,0.053
971.000,-0.122,0.427,0.034
971.040,-0.141,0.438,0.004
971.080,-0.130,0.377,-0.008
971.120,-0.126,0.415,0.065
971.160,-0.080,0.351,0.053
971.200,-0.107,0.419,0.004
971.240,-0.126,0.366,0.015
971.280,-0.118,0.412,0.008
971.320,-0.145,0.404,-0.023
971.360,-0.111,0.358,0.023
971.400,-0.091,0.373,0.027
971.440,-0.095,0.339,-0.008
971.480,-0.164,0.404,0.000
971.520,-0.164,0.373,0.030
971.560,-0.133,0.393,0.023
971.600,-0.156,0.404,0.027
971.640,-0.122,0.415,0.042
971.680,-0.076,0.385,0.008
971.720,-0.095,0.381,0.011
971.760,-0.111,0.381,0.038
971.800,-0.107,0.431,0.034
971.840,-0.130,0.412,0.072
971.880,-0.118,0.366,0.034
971.920,-0.126,0.396,-0.004
971.960,-0.118,0.370,0.057
972.000,-0.141,0.431,0.072
972.040,-0.145,0.442,0.015
972.080,-0.149,0.446,0.023
972.120,-0.122,0.373,0.023
972.160,-0.107,0.366,0.038
972.200,-0.137,0.400,0.015
972.240,-0.080,0.434,0.046
972.280,-0.122,0.385,0.061
972.320,-0.130,0.373,0.027
972.360,-0.145,0.385,0.034
972.400,-0.164,0.423,0.042
972.440,-0.095,0.415,0.011
972.480,-0.065,0.393,0.053
972.520,-0.122,0.358,0.050
972.560,-0.141,0.408,0.023
972.600,-0.137,0.431,0.015
972.640,-0.091,0.412,0.038
972.680,-0.114,0.431,0.038
972.720,-0.171,0.393,0.046
972.760,-0.168,0.408,0.042
972.800,-0.118,0.400,0.053
972.840,-0.107,0.393,0.030
972.880,-0.156,0.419,0.027
972.920,-0.152,0.400,0.034
972.960,-0.122,0.389,0.027
973.000,-0.171,0.404,-0.008
973.040,-0.111,0.408,-0.008
973.080,-0.095,0.412,0.015
973.120,-0.118,0.370,0.038
973.160,-0.171,0.377,0.030
973.200,-0.152,0.427,0.019
973.240,-0.179,0.412,0.034
973.280,-0.126,0.423,0.042
973.320,-0.084,0.389,0.023
973.360,-0.088,0.354,0.042
973.400,-0.145,0.400,0.076
973.440,-0.149,0.419,0.053
973.480,-0.114,0.400,0.023
973.520,-0.103,0.419,0.011
973.560,-0.137,0.396,0.034
973.600,-0.156,0.396,0.023
973.640,-0.168,0.408,0.008
973.680,-0.130,0.434,0.011
973.720,-0.111,0.404,0.042
973.760,-0.160,0.381,0.042
973.800,-0.160,0.412,-0.008
973.840,-0.194,0.400,0.042
973.880,-0.141,0.400,0.034
973.920,-0.149,0.396,0.030
973.960,-0.141,0.377,-0.046
974.000,-0.156,0.404,0.027
974.040,-0.156,0.419,0.015
974.080,-0.141,0.400,0.057
974.120,-0.107,0.419,0.061
974.160,-0.126,0.400,0.061
974.200,-0.141,0.389,0.011
974.240,-0.160,0.408,0.038
974.280,-0.152,0.408,0.042
974.320,-0.118,0.381,-0.008
974.360,-0.152,0.385,0.015
974.400,-0.091,0.373,0.008
974.440,-0.133,0.358,-0.011
974.480,-0.133,0.385,-0.004
974.520,-0.145,0.393,0.061
974.560,-0.126,0.415,0.053
974.600,-0.099,0.400,-0.011
974.640,-0.091,0.377,0.004
974.680,-0.145,0.366,0.008
974.720,-0.133,0.400,0.030
974.760,-0.114,0.442,0.046
974.800,-0.152,0.354,0.027
974.840,-0.171,0.370,-0.065
974.880,-0.141,0.412,-0.008
974.920,-0.118,0.408,0.069
974.960,-0.156,0.366,0.023
975.000,-0.114,0.408,0.011
975.040,-0.137,0.427,0.011
975.080,-0.107,0.400,0.038
975.120,-0.114,0.415,0.008
975.160,-0.114,0.427,0.019
975.200,-0.103,0.434,0.000
975.240,-0.133,0.465,0.008
975.280,-0.099,0.408,0.004
975.320,-0.088,0.404,0.004
975.360,-0.111,0.393,-0.027
975.400,-0.141,0.362,0.042
975.440,-0.118,0.408,0.050
975.480,-0.095,0.396,0.027
975.520,-0.130,0.427,0.050
975.560,-0.069,0.381,0.061
975.600,-0.080,0.454,0.080
975.640,-0.156,0.434,0.057
975.680,-0.095,0.419,0.061
975.720,-0.084,0.408,0.038
975.760,-0.111,0.396,0.076
975.800,-0.156,0.377,0.042
975.840,-0.107,0.400,-0.011
975.880,-0.141,0.396,0.088
975.920,-0.149,0.412,0.057
975.960,-0.099,0.400,-0.050
976.000,-0.122,0.373,0.030
976.040,-0.183,0.381,0.099
976.080,-0.175,0.442,0.023
976.120,-0.084,0.370,0.053
976.160,-0.103,0.404,0.042
976.200,-0.141,0.377,-0.004
976.240,-0.152,0.389,0.008
976.280,-0.156,0.408,0.046
976.320,-0.130,0.457,-0.008
976.360,-0.145,0.389,0.050
976.400,-0.137,0.415,0.053
976.440,-0.141,0.385,0.038
976.480,-0.164,0.389,0.015
976.520,-0.152,0.408,0.050
976.560,-0.156,0.385,0.023
976.600,-0.149,0.431,-0.019
976.640,-0.137,0.408,0.008
976.680,-0.149,0.370,0.057
976.720,-0.156,0.385,0.050
976.760,-0.126,0.396,0.004
976.800,-0.126,0.389,0.091
976.840,-0.107,0.400,0.065
976.880,-0.179,0.427,-0.008
976.920,-0.160,0.400,-0.004
976.960,-0.103,0.415,0.015
977.000,-0.095,0.461,0.000
977.040,-0.107,0.415,0.038
977.080,-0.137,0.393,0.061
977.120,-0.133,0.393,0.008
977.160,-0.152,0.415,0.004
977.200,-0.149,0.423,0.027
977.240,-0.152,0.393,0.038
977.280,-0.130,0.419,0.042
977.320,-0.145,0.351,0.038
977.360,-0.156,0.415,-0.030
977.400,-0.084,0.427,0.038
977.440,-0.118,0.431,0.034
977.480,-0.149,0.423,0.027
977.520,-0.114,0.408,0.034
977.560,-0.133,0.442,0.023
977.600,-0.107,0.427,0.034
977.640,-0.164,0.385,0.034
977.680,-0.107,0.385,0.027
977.720,-0.114,0.381,0.042
977.760,-0.114,0.389,0.000
977.800,-0.141,0.427,0.053
977.840,-0.164,0.400,0.050
977.880,-0.130,0.427,0.023
977.920,-0.137,0.400,0.038
977.960,-0.168,0.427,0.042
978.000,-0.160,0.431,0.004
978.040,-0.126,0.373,0.034
978.080,-0.072,0.370,0.019
978.120,-0.076,0.431,0.088
978.160,-0.141,0.427,-0.008
978.200,-0.088,0.400,-0.015
978.240,-0.145,0.408,0.050
978.280,-0.145,0.412,0.019
978.320,-0.118,0.431,-0.004
978.360,-0.130,0.389,0.019
978.400,-0.160,0.396,0.038
978.440,-0.122,0.419,0.015
978.480,-0.145,0.389,0.057
978.520,-0.194,0.373,-0.004
978.560,-0.114,0.412,0.023
978.600,-0.061,0.358,0.019
978.640,-0.168,0.362,0.004
978.680,-0.164,0.358,0.000
978.720,-0.122,0.438,0.069
978.760,-0.122,0.495,0.030
978.800,-0.118,0.370,0.011
978.840,-0.053,0.396,0.057
978.880,-0.084,0.366,0.000
978.920,-0.130,0.373,0.004
978.960,-0.168,0.473,0.103
979.000,-0.221,0.385,0.023
979.040,-0.126,0.370,0.042
979.080,-0.072,0.358,-0.019
979.120,-0.187,0.354,-0.076
979.160,-0.213,0.408,0.011
979.200,-0.164,0.434,0.008
979.240,-0.217,0.381,-0.027
979.280,-0.126,0.347,-0.011
979.320,-0.065,0.415,0.019
979.360,-0.187,0.358,-0.019
979.400,-0.236,0.438,0.027
979.440,-0.149,0.419,0.034
979.480,-0.111,0.408,0.038
979.520,-0.137,0.396,-0.015
979.560,-0.053,0.412,0.076
979.600,-0.091,0.431,0.038
979.640,-0.156,0.396,-0.050
979.680,-0.095,0.415,0.053
979.720,-0.130,0.415,0.095
979.760,-0.114,0.415,0.030
979.800,-0.114,0.412,0.038
979.840,-0.156,0.404,0.072
979.880,-0.118,0.427,0.072
979.920,-0.122,0.354,-0.015
979.960,-0.038,0.351,0.065
980.000,-0.114,0.377,0.072
980.040,-0.145,0.404,-0.019
980.080,-0.095,0.415,0.000
980.120,-0.095,0.423,0.038
980.160,-0.187,0.396,-0.004
980.200,-0.126,0.404,0.011
980.240,-0.046,0.419,0.015
980.280,-0.130,0.370,0.095
980.320,-0.137,0.396,0.027
980.360,-0.168,0.412,-0.038
980.400,-0.149,0.396,0.015
980.440,-0.183,0.404,0.042
980.480,-0.111,0.419,0.057
980.520,-0.133,0.415,0.038
980.560,-0.141,0.362,0.050
980.600,-0.145,0.389,0.011
980.640,-0.095,0.366,-0.034
980.680,-0.118,0.404,0.008
980.720,-0.076,0.408,0.053
980.760,-0.126,0.423,0.023
980.800,-0.130,0.404,0.004
980.840,-0.091,0.370,0.011
980.880,-0.114,0.412,0.034
980.920,-0.111,0.427,0.019
980.960,-0.103,0.461,0.042
981.000,-0.099,0.442,0.065
981.040,-0.126,0.404,0.008
981.080,-0.122,0.385,0.004
981.120,-0.118,0.393,0.057
981.160,-0.179,0.404,0.046
981.200,-0.152,0.400,-0.030
981.240,-0.137,0.438,-0.015
981.280,-0.130,0.412,0.000
981.320,-0.168,0.408,0.015
981.360,-0.111,0.431,-0.023
981.400,-0.084,0.396,0.061
981.440,-0.133,0.415,0.080
981.480,-0.053,0.427,0.030
981.520,-0.111,0.377,0.004
981.560,-0.133,0.389,0.004
981.600,-0.095,0.415,0.027
981.640,-0.145,0.385,0.015
981.680,-0.111,0.408,-0.046
981.720,-0.099,0.431,0.011
981.760,-0.095,0.381,0.057
981.800,-0.171,0.362,-0.030
981.840,-0.133,0.347,-0.065
981.880,-0.103,0.366,0.015
981.920,-0.141,0.442,0.053
981.960,-0.126,0.404,0.023
982.000,-0.122,0.408,0.042
982.040,-0.114,0.377,0.061
982.080,-0.141,0.347,0.023
982.120,-0.152,0.423,0.027
982.160,-0.133,0.412,0.011
982.200,-0.122,0.393,0.023
982.240,-0.076,0.408,0.015
982.280,-0.084,0.400,0.027
982.320,-0.111,0.351,0.011
982.360,-0.137,0.408,0.011
982.400,-0.130,0.434,-0.011
982.440,-0.141,0.400,0.027
982.480,-0.133,0.419,0.023
982.520,-0.080,0.404,0.053
982.560,-0.114,0.396,0.050
982.600,-0.137,0.408,0.053
982.640,-0.141,0.404,0.004
982.680,-0.122,0.400,0.027
982.720,-0.107,0.370,0.061
982.760,-0.133,0.385,-0.004
982.800,-0.175,0.412,0.023
982.840,-0.137,0.393,0.023
982.880,-0.118,0.381,-0.023
982.920,-0.103,0.415,0.015
982.960,-0.088,0.400,0.057
983.000,-0.126,0.366,0.042
983.040,-0.164,0.377,0.004
983.080,-0.149,0.362,0.030
983.120,-0.095,0.396,0.042
983.160,-0.111,0.400,0.069
983.200,-0.156,0.400,0.065
983.240,-0.107,0.415,0.042
983.280,-0.107,0.373,0.008
983.320,-0.103,0.450,0.008
983.360,-0.103,0.431,0.030
983.400,-0.118,0.396,0.042
983.440,-0.076,0.442,0.027
983.480,-0.103,0.396,0.042
983.520,-0.145,0.381,0.030
983.560,-0.130,0.404,0.000
983.600,-0.111,0.412,0.004
983.640,-0.171,0.461,0.019
983.680,-0.111,0.419,0.038
983.720,-0.114,0.396,0.027
983.760,-0.156,0.366,0.065
983.800,-0.145,0.381,0.057
983.840,-0.114,0.400,0.046
983.880,-0.099,0.381,0.027
983.920,-0.145,0.415,0.042
983.960,-0.130,0.419,0.015
984.000,-0.118,0.427,-0.004
984.040,-0.156,0.431,0.015
984.080,-0.160,0.373,0.030
984.120,-0.168,0.400,-0.015
984.160,-0.088,0.396,0.023
984.200,-0.122,0.373,-0.008
984.240,-0.191,0.415,0.030
984.280,-0.149,0.423,0.030
984.320,-0.084,0.412,-0.004
984.360,-0.141,0.389,0.023
984.400,-0.141,0.396,0.019
984.440,-0.095,0.393,0.004
984.480,-0.114,0.438,-0.034
984.520,-0.145,0.393,0.008
984.560,-0.126,0.423,0.015
984.600,-0.061,0.404,0.008
984.640,-0.103,0.366,0.008
984.680,-0.141,0.381,0.038
984.720,-0.103,0.434,0.038
984.760,-0.118,0.385,0.038
984.800,-0.095,0.408,0.023
984.840,-0.076,0.423,0.038
984.880,-0.141,0.404,0.046
984.920,-0.114,0.400,0.034
984.960,-0.057,0.419,0.034
985.000,-0.084,0.442,0.038
985.040,-0.152,0.408,0.019
985.080,-0.156,0.408,-0.027
985.120,-0.126,0.438,0.080
985.160,-0.107,0.415,0.065
985.200,-0.088,0.427,-0.011
985.240,-0.114,0.434,0.023
985.280,-0.099,0.408,0.011
985.320,-0.069,0.427,0.004
985.360,-0.088,0.408,0.057
985.400,-0.156,0.427,0.034
985.440,-0.114,0.400,0.050
985.480,-0.126,0.373,0.038
985.520,-0.126,0.408,0.023
985.560,-0.126,0.404,0.065
985.600,-0.114,0.400,0.042
985.640,-0.107,0.377,0.015
985.680,-0.141,0.423,0.061
985.720,-0.137,0.434,0.015
985.760,-0.095,0.419,0.004
985.800,-0.122,0.423,0.004
985.840,-0.149,0.389,0.008
985.880,-0.145,0.385,-0.004
985.920,-0.130,0.396,0.042
985.960,-0.084,0.461,0.042
986.000,-0.118,0.438,-0.027
986.040,-0.152,0.412,0.027
986.080,-0.130,0.423,0.034
986.120,-0.133,0.427,0.008
986.160,-0.118,0.438,-0.023
986.200,-0.130,0.404,0.027
986.240,-0.114,0.408,0.072
986.280,-0.076,0.419,0.034
986.320,-0.141,0.404,0.004
986.360,-0.156,0.434,0.072
986.400,-0.111,0.385,0.015
986.440,-0.152,0.362,0.000
986.480,-0.137,0.396,0.015
986.520,-0.133,0.412,0.023
986.560,-0.095,0.465,0.030
986.600,-0.114,0.457,0.011
986.640,-0.141,0.427,0.019
986.680,-0.160,0.370,0.034
986.720,-0.194,0.400,0.027
986.760,-0.118,0.400,-0.038
986.800,-0.107,0.358,0.008
986.840,-0.183,0.362,0.015
986.880,-0.141,0.385,0.000
986.920,-0.141,0.400,0.004
986.960,-0.133,0.419,0.034
987.000,-0.111,0.389,0.023
987.040,-0.114,0.400,0.011
987.080,-0.141,0.396,0.034
987.120,-0.118,0.400,0.030
987.160,-0.114,0.419,0.015
987.200,-0.095,0.427,0.030
987.240,-0.133,0.446,0.034
987.280,-0.114,0.438,0.011
987.320,-0.076,0.385,0.053
987.360,-0.088,0.393,0.030
987.400,-0.103,0.427,0.015
987.440,-0.133,0.412,0.015
987.480,-0.149,0.423,0.053
987.520,-0.111,0.396,0.008
987.560,-0.126,0.408,0.011
987.600,-0.118,0.408,-0.004
987.640,-0.141,0.412,0.027
987.680,-0.088,0.412,0.034
987.720,-0.156,0.415,0.046
987.760,-0.149,0.427,0.042
987.800,-0.126,0.431,0.000
987.840,-0.126,0.431,0.023
987.880,-0.133,0.400,0.023
987.920,-0.099,0.385,-0.008
987.960,-0.126,0.400,0.053
988.000,-0.126,0.373,0.046
988.040,-0.053,0.423,0.023
988.080,-0.133,0.404,0.011
988.120,-0.126,0.415,0.038
988.160,-0.137,0.400,0.053
988.200,-0.137,0.370,0.042
988.240,-0.118,0.373,0.004
988.280,-0.133,0.366,-0.011
988.320,-0.122,0.419,0.004
988.360,-0.111,0.446,0.057
988.400,-0.126,0.457,0.050
988.440,-0.122,0.389,0.030
988.480,-0.103,0.389,0.015
988.520,-0.095,0.431,0.015
988.560,-0.122,0.393,0.061
988.600,-0.099,0.377,0.076
988.640,-0.103,0.412,0.023
988.680,-0.126,0.396,-0.011
988.720,-0.217,0.393,0.000
988.760,-0.175,0.404,-0.027
988.800,-0.149,0.423,0.011
988.840,-0.111,0.415,0.008
988.880,-0.091,0.400,0.030
988.920,-0.111,0.393,0.076
988.960,-0.160,0.412,0.030
989.000,-0.118,0.469,-0.050
989.040,-0.126,0.419,0.023
989.080,-0.103,0.442,0.065
989.120,-0.122,0.366,0.027
989.160,-0.164,0.381,-0.019
989.200,-0.118,0.396,-0.030
989.240,-0.072,0.389,0.023
989.280,-0.095,0.377,0.038
989.320,-0.156,0.393,-0.057
989.360,-0.145,0.427,0.015
989.400,-0.111,0.396,0.034
989.440,-0.091,0.423,0.034
989.480,-0.114,0.450,0.023
989.520,-0.103,0.389,0.004
989.560,-0.122,0.396,0.000
989.600,-0.141,0.408,0.050
989.640,-0.145,0.370,0.061
989.680,-0.141,0.423,-0.011
989.720,-0.141,0.412,-0.004
989.760,-0.076,0.431,0.061
989.800,-0.130,0.415,0.046
989.840,-0.141,0.385,0.050
989.880,-0.133,0.423,0.034
989.920,-0.126,0.404,0.038
989.960,-0.118,0.366,0.011
990.000,-0.168,0.385,-0.030
990.040,-0.114,0.381,0.011
990.080,-0.099,0.427,0.023
990.120,-0.149,0.415,0.008
990.160,-0.088,0.385,0.011
990.200,-0.069,0.393,-0.004
990.240,-0.145,0.385,-0.004
990.280,-0.149,0.415,0.042
990.320,-0.145,0.396,0.019
990.360,-0.152,0.419,0.015
990.400,-0.183,0.419,0.038
990.440,-0.149,0.408,0.015
990.480,-0.061,0.396,-0.004
990.520,-0.069,0.358,-0.004
990.560,-0.152,0.373,0.015
990.600,-0.152,0.423,0.000
990.640,-0.156,0.385,0.000
990.680,-0.122,0.396,0.000
990.720,-0.168,0.412,0.030
990.760,-0.130,0.381,0.046
990.800,-0.156,0.431,0.023
990.840,-0.126,0.454,-0.019
990.880,-0.114,0.373,0.000
990.920,-0.099,0.400,0.011
990.960,-0.099,0.431,0.000
991.000,-0.141,0.434,0.046
991.040,-0.149,0.412,0.053
991.080,-0.091,0.408,0.019
991.120,-0.130,0.408,-0.011
991.160,-0.137,0.412,0.080
991.200,-0.099,0.393,0.057
991.240,-0.107,0.389,-0.027
991.280,-0.130,0.373,0.019
991.320,-0.137,0.408,0.030
991.360,-0.080,0.412,0.034
991.400,-0.191,0.381,0.019
991.440,-0.152,0.396,0.050
991.480,-0.095,0.438,0.030
991.520,-0.107,0.393,0.011
991.560,-0.065,0.332,0.076
991.600,-0.152,0.465,0.004
991.640,-0.194,0.408,-0.076
991.680,-0.111,0.412,0.091
991.720,-0.076,0.396,0.080
991.760,-0.084,0.385,-0.076
991.800,-0.130,0.469,-0.034
991.840,-0.118,0.438,0.061
991.880,-0.122,0.393,0.099
991.920,-0.126,0.381,-0.008
991.960,-0.137,0.373,-0.038
992.000,-0.114,0.431,0.053
992.040,-0.133,0.434,0.027
992.080,-0.202,0.385,0.019
